week,sku,channel,units,revenue,discount_pct
2026-W21,CLE-SD-TAN-38,ecom,7,1323.0,0.1
2026-W22,CLE-SD-TAN-38,store,9,1701.0,0.1
2026-W22,CLE-SD-TAN-38,ecom,6,1134.0,0.1
2026-W23,CLE-SD-TAN-38,store,9,1701.0,0.1
2026-W23,CLE-SD-TAN-38,ecom,6,1134.0,0.1
2026-W24,CLE-SD-TAN-38,store,10,1890.0,0.1
2026-W24,CLE-SD-TAN-38,ecom,7,1323.0,0.1
2026-W25,CLE-SD-TAN-38,store,10,1890.0,0.1
2026-W25,CLE-SD-TAN-38,ecom,6,1134.0,0.1
2026-W26,CLE-SD-TAN-38,store,10,1890.0,0.1
2026-W26,CLE-SD-TAN-38,ecom,7,1323.0,0.1
2026-W27,CLE-SD-TAN-38,store,7,1470.0,0.0
2026-W27,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W28,CLE-SD-TAN-38,store,9,1890.0,0.0
2026-W28,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W29,CLE-SD-TAN-38,store,8,1680.0,0.0
2026-W29,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W30,CLE-SD-TAN-38,store,8,1680.0,0.0
2026-W30,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W31,CLE-SD-TAN-38,store,7,1470.0,0.0
2026-W31,CLE-SD-TAN-38,ecom,5,1050.0,0.0
2026-W06,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W06,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W07,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W07,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W08,CLE-SD-TAN-39,store,6,1260.0,0.0
2026-W08,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W09,CLE-SD-TAN-39,store,6,1260.0,0.0
2026-W09,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W10,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W10,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W11,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W11,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W12,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W12,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W13,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W13,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W14,CLE-SD-TAN-39,store,6,1260.0,0.0
2026-W14,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W15,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W15,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W16,CLE-SD-TAN-39,store,6,1260.0,0.0
2026-W16,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W17,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W17,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W18,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W18,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W19,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W19,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W20,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W20,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W21,CLE-SD-TAN-39,store,6,1134.0,0.1
2026-W21,CLE-SD-TAN-39,ecom,4,756.0,0.1
2026-W22,CLE-SD-TAN-39,store,5,945.0,0.1
2026-W22,CLE-SD-TAN-39,ecom,4,756.0,0.1
2026-W23,CLE-SD-TAN-39,store,6,1134.0,0.1
2026-W23,CLE-SD-TAN-39,ecom,4,756.0,0.1
2026-W24,CLE-SD-TAN-39,store,7,1323.0,0.1
2026-W24,CLE-SD-TAN-39,ecom,4,756.0,0.1
2026-W25,CLE-SD-TAN-39,store,7,1323.0,0.1
2026-W25,CLE-SD-TAN-39,ecom,4,756.0,0.1
2026-W26,CLE-SD-TAN-39,store,5,945.0,0.1
2026-W26,CLE-SD-TAN-39,ecom,4,756.0,0.1
2026-W27,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W27,CLE-SD-TAN-39,ecom,3,630.0,0.0
2026-W28,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W28,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W29,CLE-SD-TAN-39,store,5,1050.0,0.0
2026-W29,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W30,CLE-SD-TAN-39,store,4,840.0,0.0
2026-W30,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W31,CLE-SD-TAN-39,store,6,1260.0,0.0
2026-W31,CLE-SD-TAN-39,ecom,4,840.0,0.0
2026-W06,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W06,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W07,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W07,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W08,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W08,CLE-SD-TAN-40,ecom,2,420.0,0.0
2026-W09,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W09,CLE-SD-TAN-40,ecom,2,420.0,0.0
2026-W10,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W10,CLE-SD-TAN-40,ecom,2,420.0,0.0
2026-W11,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W11,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W12,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W12,CLE-SD-TAN-40,ecom,2,420.0,0.0
2026-W13,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W13,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W14,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W14,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W15,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W15,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W16,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W16,CLE-SD-TAN-40,ecom,2,420.0,0.0
2026-W17,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W17,CLE-SD-TAN-40,ecom,2,420.0,0.0
2026-W18,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W18,CLE-SD-TAN-40,ecom,2,420.0,0.0
2026-W19,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W19,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W20,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W20,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W21,CLE-SD-TAN-40,store,2,378.0,0.1
2026-W21,CLE-SD-TAN-40,ecom,2,378.0,0.1
2026-W22,CLE-SD-TAN-40,store,2,378.0,0.1
2026-W22,CLE-SD-TAN-40,ecom,2,378.0,0.1
2026-W23,CLE-SD-TAN-40,store,2,378.0,0.1
2026-W23,CLE-SD-TAN-40,ecom,2,378.0,0.1
2026-W24,CLE-SD-TAN-40,store,2,378.0,0.1
2026-W24,CLE-SD-TAN-40,ecom,2,378.0,0.1
2026-W25,CLE-SD-TAN-40,store,2,378.0,0.1
2026-W25,CLE-SD-TAN-40,ecom,2,378.0,0.1
2026-W26,CLE-SD-TAN-40,store,2,378.0,0.1
2026-W26,CLE-SD-TAN-40,ecom,2,378.0,0.1
2026-W27,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W27,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W28,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W28,CLE-SD-TAN-40,ecom,2,420.0,0.0
2026-W29,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W29,CLE-SD-TAN-40,ecom,2,420.0,0.0
2026-W30,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W30,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W31,CLE-SD-TAN-40,store,2,420.0,0.0
2026-W31,CLE-SD-TAN-40,ecom,1,210.0,0.0
2026-W06,CLE-SD-WHT-35,store,4,840.0,0.0
2026-W06,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W07,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W07,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W08,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W08,CLE-SD-WHT-35,ecom,3,630.0,0.0
2026-W09,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W09,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W10,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W10,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W11,CLE-SD-WHT-35,store,4,840.0,0.0
2026-W11,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W12,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W12,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W13,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W13,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W14,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W14,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W15,CLE-SD-WHT-35,store,4,840.0,0.0
2026-W15,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W16,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W16,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W17,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W17,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W18,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W18,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W19,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W19,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W20,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W20,CLE-SD-WHT-35,ecom,3,630.0,0.0
2026-W21,CLE-SD-WHT-35,store,4,756.0,0.1
2026-W21,CLE-SD-WHT-35,ecom,3,567.0,0.1
2026-W22,CLE-SD-WHT-35,store,4,756.0,0.1
2026-W22,CLE-SD-WHT-35,ecom,3,567.0,0.1
2026-W23,CLE-SD-WHT-35,store,4,756.0,0.1
2026-W23,CLE-SD-WHT-35,ecom,3,567.0,0.1
2026-W24,CLE-SD-WHT-35,store,3,567.0,0.1
2026-W24,CLE-SD-WHT-35,ecom,3,567.0,0.1
2026-W25,CLE-SD-WHT-35,store,4,756.0,0.1
2026-W25,CLE-SD-WHT-35,ecom,2,378.0,0.1
2026-W26,CLE-SD-WHT-35,store,3,567.0,0.1
2026-W26,CLE-SD-WHT-35,ecom,3,567.0,0.1
2026-W27,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W27,CLE-SD-WHT-35,ecom,3,630.0,0.0
2026-W28,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W28,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W29,CLE-SD-WHT-35,store,4,840.0,0.0
2026-W29,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W30,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W30,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W31,CLE-SD-WHT-35,store,3,630.0,0.0
2026-W31,CLE-SD-WHT-35,ecom,2,420.0,0.0
2026-W06,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W06,CLE-SD-WHT-36,ecom,4,840.0,0.0
2026-W07,CLE-SD-WHT-36,store,7,1470.0,0.0
2026-W07,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W08,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W08,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W09,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W09,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W10,CLE-SD-WHT-36,store,7,1470.0,0.0
2026-W10,CLE-SD-WHT-36,ecom,4,840.0,0.0
2026-W11,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W11,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W12,CLE-SD-WHT-36,store,7,1470.0,0.0
2026-W12,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W13,CLE-SD-WHT-36,store,7,1470.0,0.0
2026-W13,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W14,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W14,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W15,CLE-SD-WHT-36,store,7,1470.0,0.0
2026-W15,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W16,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W16,CLE-SD-WHT-36,ecom,4,840.0,0.0
2026-W17,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W17,CLE-SD-WHT-36,ecom,4,840.0,0.0
2026-W18,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W18,CLE-SD-WHT-36,ecom,4,840.0,0.0
2026-W19,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W19,CLE-SD-WHT-36,ecom,4,840.0,0.0
2026-W20,CLE-SD-WHT-36,store,7,1470.0,0.0
2026-W20,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W21,CLE-SD-WHT-36,store,7,1323.0,0.1
2026-W21,CLE-SD-WHT-36,ecom,5,945.0,0.1
2026-W22,CLE-SD-WHT-36,store,7,1323.0,0.1
2026-W22,CLE-SD-WHT-36,ecom,5,945.0,0.1
2026-W23,CLE-SD-WHT-36,store,7,1323.0,0.1
2026-W23,CLE-SD-WHT-36,ecom,6,1134.0,0.1
2026-W24,CLE-SD-WHT-36,store,7,1323.0,0.1
2026-W24,CLE-SD-WHT-36,ecom,5,945.0,0.1
2026-W25,CLE-SD-WHT-36,store,8,1512.0,0.1
2026-W25,CLE-SD-WHT-36,ecom,5,945.0,0.1
2026-W26,CLE-SD-WHT-36,store,6,1134.0,0.1
2026-W26,CLE-SD-WHT-36,ecom,5,945.0,0.1
2026-W27,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W27,CLE-SD-WHT-36,ecom,4,840.0,0.0
2026-W28,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W28,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W29,CLE-SD-WHT-36,store,7,1470.0,0.0
2026-W29,CLE-SD-WHT-36,ecom,5,1050.0,0.0
2026-W30,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W30,CLE-SD-WHT-36,ecom,4,840.0,0.0
2026-W31,CLE-SD-WHT-36,store,6,1260.0,0.0
2026-W31,CLE-SD-WHT-36,ecom,4,840.0,0.0
2026-W06,CLE-SD-WHT-37,store,6,1260.0,0.0
2026-W06,CLE-SD-WHT-37,ecom,4,840.0,0.0
2026-W07,CLE-SD-WHT-37,store,7,1470.0,0.0
2026-W07,CLE-SD-WHT-37,ecom,4,840.0,0.0
2026-W08,CLE-SD-WHT-37,store,8,1680.0,0.0
2026-W08,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W09,CLE-SD-WHT-37,store,8,1680.0,0.0
2026-W09,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W10,CLE-SD-WHT-37,store,8,1680.0,0.0
2026-W10,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W11,CLE-SD-WHT-37,store,7,1470.0,0.0
2026-W11,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W12,CLE-SD-WHT-37,store,7,1470.0,0.0
2026-W12,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W13,CLE-SD-WHT-37,store,8,1680.0,0.0
2026-W13,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W14,CLE-SD-WHT-37,store,7,1470.0,0.0
2026-W14,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W15,CLE-SD-WHT-37,store,6,1260.0,0.0
2026-W15,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W16,CLE-SD-WHT-37,store,6,1260.0,0.0
2026-W16,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W17,CLE-SD-WHT-37,store,7,1470.0,0.0
2026-W17,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W18,CLE-SD-WHT-37,store,6,1260.0,0.0
2026-W18,CLE-SD-WHT-37,ecom,4,840.0,0.0
2026-W19,CLE-SD-WHT-37,store,6,1260.0,0.0
2026-W19,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W20,CLE-SD-WHT-37,store,7,1470.0,0.0
2026-W20,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W21,CLE-SD-WHT-37,store,7,1323.0,0.1
2026-W21,CLE-SD-WHT-37,ecom,6,1134.0,0.1
2026-W22,CLE-SD-WHT-37,store,7,1323.0,0.1
2026-W22,CLE-SD-WHT-37,ecom,5,945.0,0.1
2026-W23,CLE-SD-WHT-37,store,7,1323.0,0.1
2026-W23,CLE-SD-WHT-37,ecom,6,1134.0,0.1
2026-W24,CLE-SD-WHT-37,store,8,1512.0,0.1
2026-W24,CLE-SD-WHT-37,ecom,5,945.0,0.1
2026-W25,CLE-SD-WHT-37,store,8,1512.0,0.1
2026-W25,CLE-SD-WHT-37,ecom,6,1134.0,0.1
2026-W26,CLE-SD-WHT-37,store,8,1512.0,0.1
2026-W26,CLE-SD-WHT-37,ecom,6,1134.0,0.1
2026-W27,CLE-SD-WHT-37,store,7,1470.0,0.0
2026-W27,CLE-SD-WHT-37,ecom,4,840.0,0.0
2026-W28,CLE-SD-WHT-37,store,7,1470.0,0.0
2026-W28,CLE-SD-WHT-37,ecom,4,840.0,0.0
2026-W29,CLE-SD-WHT-37,store,6,1260.0,0.0
2026-W29,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W30,CLE-SD-WHT-37,store,7,1470.0,0.0
2026-W30,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W31,CLE-SD-WHT-37,store,7,1470.0,0.0
2026-W31,CLE-SD-WHT-37,ecom,5,1050.0,0.0
2026-W06,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W06,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W07,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W07,CLE-SD-WHT-38,ecom,3,630.0,0.0
2026-W08,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W08,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W09,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W09,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W10,CLE-SD-WHT-38,store,6,1260.0,0.0
2026-W10,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W11,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W11,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W12,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W12,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W13,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W13,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W14,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W14,CLE-SD-WHT-38,ecom,3,630.0,0.0
2026-W15,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W15,CLE-SD-WHT-38,ecom,3,630.0,0.0
2026-W16,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W16,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W17,CLE-SD-WHT-38,store,6,1260.0,0.0
2026-W17,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W18,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W18,CLE-SD-WHT-38,ecom,3,630.0,0.0
2026-W19,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W19,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W20,CLE-SD-WHT-38,store,6,1260.0,0.0
2026-W20,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W21,CLE-SD-WHT-38,store,7,1323.0,0.1
2026-W21,CLE-SD-WHT-38,ecom,4,756.0,0.1
2026-W22,CLE-SD-WHT-38,store,6,1134.0,0.1
2026-W22,CLE-SD-WHT-38,ecom,5,945.0,0.1
2026-W23,CLE-SD-WHT-38,store,6,1134.0,0.1
2026-W23,CLE-SD-WHT-38,ecom,5,945.0,0.1
2026-W24,CLE-SD-WHT-38,store,7,1323.0,0.1
2026-W24,CLE-SD-WHT-38,ecom,4,756.0,0.1
2026-W25,CLE-SD-WHT-38,store,6,1134.0,0.1
2026-W25,CLE-SD-WHT-38,ecom,4,756.0,0.1
2026-W26,CLE-SD-WHT-38,store,6,1134.0,0.1
2026-W26,CLE-SD-WHT-38,ecom,4,756.0,0.1
2026-W27,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W27,CLE-SD-WHT-38,ecom,3,630.0,0.0
2026-W28,CLE-SD-WHT-38,store,6,1260.0,0.0
2026-W28,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W29,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W29,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W30,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W30,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W31,CLE-SD-WHT-38,store,5,1050.0,0.0
2026-W31,CLE-SD-WHT-38,ecom,4,840.0,0.0
2026-W06,CLE-SD-WHT-39,store,4,840.0,0.0
2026-W06,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W07,CLE-SD-WHT-39,store,4,840.0,0.0
2026-W07,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W08,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W08,CLE-SD-WHT-39,ecom,3,630.0,0.0
2026-W09,CLE-SD-WHT-39,store,4,840.0,0.0
2026-W09,CLE-SD-WHT-39,ecom,3,630.0,0.0
2026-W10,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W10,CLE-SD-WHT-39,ecom,3,630.0,0.0
2026-W11,CLE-SD-WHT-39,store,4,840.0,0.0
2026-W11,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W12,CLE-SD-WHT-39,store,4,840.0,0.0
2026-W12,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W13,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W13,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W14,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W14,CLE-SD-WHT-39,ecom,3,630.0,0.0
2026-W15,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W15,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W16,CLE-SD-WHT-39,store,4,840.0,0.0
2026-W16,CLE-SD-WHT-39,ecom,3,630.0,0.0
2026-W17,CLE-SD-WHT-39,store,4,840.0,0.0
2026-W17,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W18,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W18,CLE-SD-WHT-39,ecom,3,630.0,0.0
2026-W19,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W19,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W20,CLE-SD-WHT-39,store,4,840.0,0.0
2026-W20,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W21,CLE-SD-WHT-39,store,4,756.0,0.1
2026-W21,CLE-SD-WHT-39,ecom,3,567.0,0.1
2026-W22,CLE-SD-WHT-39,store,4,756.0,0.1
2026-W22,CLE-SD-WHT-39,ecom,3,567.0,0.1
2026-W23,CLE-SD-WHT-39,store,4,756.0,0.1
2026-W23,CLE-SD-WHT-39,ecom,3,567.0,0.1
2026-W24,CLE-SD-WHT-39,store,4,756.0,0.1
2026-W24,CLE-SD-WHT-39,ecom,3,567.0,0.1
2026-W25,CLE-SD-WHT-39,store,4,756.0,0.1
2026-W25,CLE-SD-WHT-39,ecom,3,567.0,0.1
2026-W26,CLE-SD-WHT-39,store,4,756.0,0.1
2026-W26,CLE-SD-WHT-39,ecom,3,567.0,0.1
2026-W27,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W27,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W28,CLE-SD-WHT-39,store,4,840.0,0.0
2026-W28,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W29,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W29,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W30,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W30,CLE-SD-WHT-39,ecom,2,420.0,0.0
2026-W31,CLE-SD-WHT-39,store,3,630.0,0.0
2026-W31,CLE-SD-WHT-39,ecom,3,630.0,0.0
2026-W06,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W06,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W07,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W07,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W08,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W08,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W09,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W09,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W10,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W10,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W11,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W11,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W12,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W12,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W13,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W13,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W14,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W14,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W15,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W15,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W16,CLE-SD-WHT-40,store,2,420.0,0.0
2026-W16,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W17,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W17,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W18,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W18,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W19,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W19,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W20,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W20,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W21,CLE-SD-WHT-40,store,1,189.0,0.1
2026-W21,CLE-SD-WHT-40,ecom,1,189.0,0.1
2026-W22,CLE-SD-WHT-40,store,1,189.0,0.1
2026-W22,CLE-SD-WHT-40,ecom,1,189.0,0.1
2026-W23,CLE-SD-WHT-40,store,1,189.0,0.1
2026-W23,CLE-SD-WHT-40,ecom,1,189.0,0.1
2026-W24,CLE-SD-WHT-40,store,2,378.0,0.1
2026-W24,CLE-SD-WHT-40,ecom,1,189.0,0.1
2026-W25,CLE-SD-WHT-40,store,2,378.0,0.1
2026-W25,CLE-SD-WHT-40,ecom,1,189.0,0.1
2026-W26,CLE-SD-WHT-40,store,1,189.0,0.1
2026-W26,CLE-SD-WHT-40,ecom,1,189.0,0.1
2026-W27,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W27,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W28,CLE-SD-WHT-40,store,1,210.0,0.0
2026-W28,CLE-SD-WHT-40,ecom,1,210.0,0.0
2026-W29,CLE-SD-WHT-40,store,2,420.0,0.0
